id,date,commodity,unit,min,max,avg
12222,2026-04-29,लसुन सुकेको चाइनिज,के.जी.,190.0,200.0,195.0
12223,2026-04-29,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
12224,2026-04-29,लसुन हरियो,के.जी.,130.0,150.0,140.0
12225,2026-04-29,लौका,के.जी.,15.0,30.0,23.75
12226,2026-04-29,सखरखण्ड,के.जी.,70.0,80.0,75.0
12227,2026-04-29,सजिवन,के.जी.,100.0,120.0,110.0
12228,2026-04-29,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
12229,2026-04-29,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,20.0
12230,2026-04-29,सेलरी,के.जी.,140.0,160.0,153.33
12231,2026-04-29,सौफको साग,के.जी.,70.0,80.0,75.0
12232,2026-04-29,स्कूस,के.जी.,55.0,65.0,60.0
12233,2026-04-29,स्थानीय काउली(ज्यापु),केजी,30.0,40.0,35.0
12234,2026-04-29,स्याउ(झोले),के.जी.,220.0,250.0,235.0
12235,2026-04-29,स्याउ(फूजी),के जी,250.0,300.0,275.0
12236,2026-04-29,हरियो धनिया,के.जी.,50.0,70.0,57.5
12237,2026-04-29,हरियो फर्सी(डल्लो),केजी,15.0,25.0,21.25
12238,2026-04-30,अंगुर(कालो),केजी,340.0,380.0,360.0
12239,2026-04-30,अंगुर(हरियो),के.जी.,230.0,250.0,240.0
12240,2026-04-30,अदुवा,के.जी.,80.0,100.0,90.0
12241,2026-04-30,अनार,के.जी.,430.0,480.0,455.0
12242,2026-04-30,आभोकाडो,के.जी,700.0,800.0,750.0
12243,2026-04-30,आलु रातो(भारतीय),के जी,22.0,23.0,22.5
12244,2026-04-30,आलु रातो(लाम्चो),के.जी.,22.0,27.0,24.83
12245,2026-04-30,इमली,के.जी.,170.0,180.0,175.0
12246,2026-04-30,काउली स्थानिय,के.जी.,15.0,30.0,21.25
12247,2026-04-30,काक्रो(लोकल),के.जी.,35.0,50.0,44.17
12248,2026-04-30,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,55.0
12249,2026-04-30,काक्रो(हाइब्रीड),के जी,15.0,25.0,20.0
12250,2026-04-30,कागती,के.जी.,370.0,380.0,375.0
12251,2026-04-30,किवि,केजी,400.0,450.0,425.0
12252,2026-04-30,कुरीलो,के.जी.,400.0,500.0,450.0
12253,2026-04-30,केरा(नेपाली),दर्जन,180.0,220.0,200.0
12254,2026-04-30,कोइरालो,के.जी.,280.0,300.0,290.0
12255,2026-04-30,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
12256,2026-04-30,खुर्सानी हरियो(बुलेट),के जी,40.0,50.0,45.0
12257,2026-04-30,खुर्सानी हरियो(माछे),के जी,40.0,55.0,46.25
12258,2026-04-30,खुर्सानी हरियो(लाम्चो),के जी,60.0,80.0,70.0
12259,2026-04-30,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
12260,2026-04-30,गाजर(तराई),केजी,20.0,30.0,25.0
12261,2026-04-30,गाजर(लोकल),के.जी.,40.0,50.0,45.0
12262,2026-04-30,गान्टे मूला,के.जी.,40.0,50.0,45.0
12263,2026-04-30,गुन्दुक,के.जी.,250.0,300.0,275.0
12264,2026-04-30,गोलभेडा ठूलो(भारतीय),केजी,90.0,100.0,95.0
12265,2026-04-30,गोलभेडा सानो(तराई),के जी,40.0,52.0,46.17
12266,2026-04-30,गोलभेडा सानो(भारतीय),के जी,40.0,50.0,45.0
12267,2026-04-30,गोलभेडा सानो(लोकल),के.जी.,50.0,60.0,55.0
12268,2026-04-30,ग्याठ कोबी,के.जी.,40.0,50.0,45.0
12269,2026-04-30,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
12270,2026-04-30,घिउ सिमी(लोकल),के.जी.,15.0,30.0,25.0
12271,2026-04-30,घिउ सिमी(हाइब्रीड),केजी,25.0,35.0,30.0
12272,2026-04-30,घिरौला,के.जी.,30.0,40.0,35.0
12273,2026-04-30,चमसूरको साग,के.जी.,60.0,70.0,65.0
12274,2026-04-30,चिचिण्डो,के.जी.,20.0,30.0,26.25
12275,2026-04-30,चुकुन्दर,के.जी.,55.0,70.0,63.75
12276,2026-04-30,च्याउ(कन्य),के.जी.,180.0,200.0,190.0
12277,2026-04-30,च्याउ(डल्ले),के जी,400.0,450.0,425.0
12278,2026-04-30,जिरीको साग,के.जी.,70.0,80.0,75.0
12279,2026-04-30,टाटे सिमी,के.जी.,100.0,120.0,110.0
12280,2026-04-30,तरबुजा(हरियो),के.जी.,35.0,45.0,40.0
12281,2026-04-30,तरुल,के.जी.,80.0,100.0,90.0
12282,2026-04-30,ताजा माछा(छडी),के जी,280.0,300.0,290.0
12283,2026-04-30,ताजा माछा(बचुवा),के जी,300.0,310.0,305.0
12284,2026-04-30,ताजा माछा(रहु),के जी,320.0,340.0,330.0
12285,2026-04-30,तामा,के.जी.,130.0,150.0,140.0
12286,2026-04-30,तितो करेला,के.जी.,20.0,40.0,30.0
12287,2026-04-30,तोफु,के.जी.,130.0,150.0,140.0
12288,2026-04-30,तोरीको साग,के.जी.,20.0,30.0,23.75
12289,2026-04-30,नासपाती(चाइनिज),केजी,220.0,250.0,235.0
12290,2026-04-30,न्यूरो,के.जी.,70.0,80.0,75.0
12291,2026-04-30,परवर(तराई),केजी,60.0,70.0,65.0
12292,2026-04-30,परवर(लोकल),के.जी.,60.0,70.0,65.0
12293,2026-04-30,पार्सले,के.जी.,300.0,320.0,310.0
12294,2026-04-30,पालूगो साग,के.जी.,60.0,70.0,65.0
12295,2026-04-30,पिंडालू,के.जी.,40.0,50.0,45.0
12296,2026-04-30,पुदीना,के.जी.,100.0,110.0,105.0
12297,2026-04-30,प्याज सुकेको (भारतीय),के.जी.,35.0,38.0,36.0
12298,2026-04-30,प्याज हरियो,के.जी.,60.0,100.0,75.0
12299,2026-04-30,फर्सी पाकेको,के.जी.,55.0,60.0,57.5
12300,2026-04-30,फर्सी हरियो(लाम्चो),के.जी.,20.0,25.0,22.5
12301,2026-04-30,बन्दा(तराई),केजी,20.0,30.0,25.0
12302,2026-04-30,बन्दा(लोकल),के.जी.,25.0,35.0,30.0
12303,2026-04-30,बरेला,के.जी.,60.0,70.0,65.0
12304,2026-04-30,बोडी(तने),के.जी.,60.0,80.0,67.5
12305,2026-04-30,ब्रोकाउली,के.जी.,40.0,70.0,53.33
12306,2026-04-30,भटमासकोशा,के.जी.,150.0,180.0,165.0
12307,2026-04-30,भन्टा डल्लो,के.जी.,45.0,60.0,51.25
12308,2026-04-30,भन्टा लाम्चो,के.जी.,35.0,50.0,41.25
12309,2026-04-30,भिण्डी,के.जी.,40.0,60.0,48.13
12310,2026-04-30,भुई कटहर,प्रति गोटा,230.0,250.0,240.0
12311,2026-04-30,भेडे खु्र्सानी,के.जी.,50.0,70.0,60.0
12312,2026-04-30,मकै बोडी,केजी,70.0,80.0,75.0
12313,2026-04-30,मटरकोशा,के.जी.,30.0,50.0,40.0
12314,2026-04-30,मेथीको साग,के.जी.,60.0,70.0,65.0
12315,2026-04-30,मेवा(नेपाली),के.जी.,70.0,80.0,75.0
12316,2026-04-30,मेवा(भारतीय),केजी,80.0,90.0,85.0
12317,2026-04-30,राजा च्याउ,के.जी.,300.0,320.0,310.0
12318,2026-04-30,रातो बन्दा,के.जी.,40.0,40.0,40.0
12319,2026-04-30,रायो साग,के.जी.,30.0,50.0,41.67
12320,2026-04-30,रुख कटहर,के.जी.,60.0,70.0,65.0
12321,2026-04-30,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
12322,2026-04-30,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
12323,2026-04-30,लसुन हरियो,के.जी.,140.0,160.0,150.0
12324,2026-04-30,लौका,के.जी.,20.0,30.0,25.0
12325,2026-04-30,सखरखण्ड,के.जी.,70.0,80.0,75.0
12326,2026-04-30,सजिवन,के.जी.,100.0,120.0,110.0
12327,2026-04-30,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
12328,2026-04-30,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,20.0
12329,2026-04-30,सेलरी,के.जी.,140.0,160.0,150.0
12330,2026-04-30,सौफको साग,के.जी.,70.0,80.0,75.0
12331,2026-04-30,स्कूस,के.जी.,45.0,60.0,52.5
12332,2026-04-30,स्थानीय काउली(ज्यापु),केजी,30.0,40.0,35.0
12333,2026-04-30,स्याउ(झोले),के.जी.,220.0,250.0,235.0
12334,2026-04-30,स्याउ(फूजी),के जी,250.0,300.0,275.0
12335,2026-04-30,हरियो धनिया,के.जी.,40.0,60.0,50.0
12336,2026-04-30,हरियो फर्सी(डल्लो),केजी,20.0,30.0,25.0
12337,2026-05-01,अंगुर(कालो),केजी,360.0,380.0,370.0
12338,2026-05-01,अंगुर(हरियो),के.जी.,220.0,250.0,235.0
12339,2026-05-01,अदुवा,के.जी.,80.0,100.0,90.0
12340,2026-05-01,अनार,के.जी.,430.0,480.0,455.0
12341,2026-05-01,आभोकाडो,के.जी,700.0,800.0,750.0
12342,2026-05-01,आलु रातो(भारतीय),के जी,22.0,23.0,22.5
12343,2026-05-01,आलु रातो(लाम्चो),के.जी.,22.0,27.0,24.5
12344,2026-05-01,इमली,के.जी.,170.0,180.0,175.0
12345,2026-05-01,काउली स्थानिय,के.जी.,30.0,40.0,35.0
12346,2026-05-01,काक्रो(लोकल),के.जी.,35.0,50.0,44.17
12347,2026-05-01,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,56.25
12348,2026-05-01,काक्रो(हाइब्रीड),के जी,10.0,20.0,15.0
12349,2026-05-01,कागती,के.जी.,370.0,380.0,375.0
12350,2026-05-01,किवि,केजी,400.0,500.0,450.0
12351,2026-05-01,कुरीलो,के.जी.,400.0,500.0,450.0
12352,2026-05-01,केरा(नेपाली),दर्जन,180.0,220.0,200.0
12353,2026-05-01,कोइरालो,के.जी.,280.0,300.0,290.0
12354,2026-05-01,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
12355,2026-05-01,खुर्सानी हरियो(बुलेट),के जी,45.0,55.0,50.0
12356,2026-05-01,खुर्सानी हरियो(माछे),के जी,45.0,60.0,52.5
12357,2026-05-01,खुर्सानी हरियो(लाम्चो),के जी,60.0,70.0,65.0
12358,2026-05-01,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
12359,2026-05-01,गाजर(तराई),केजी,20.0,30.0,25.0
12360,2026-05-01,गाजर(लोकल),के.जी.,40.0,50.0,45.0
12361,2026-05-01,गान्टे मूला,के.जी.,40.0,50.0,45.0
12362,2026-05-01,गुन्दुक,के.जी.,250.0,300.0,275.0
12363,2026-05-01,गोलभेडा ठूलो(भारतीय),केजी,80.0,100.0,90.0
12364,2026-05-01,गोलभेडा सानो(तराई),के जी,44.0,55.0,48.17
12365,2026-05-01,गोलभेडा सानो(भारतीय),के जी,45.0,55.0,50.0
12366,2026-05-01,गोलभेडा सानो(लोकल),के.जी.,50.0,60.0,53.67
12367,2026-05-01,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
12368,2026-05-01,घिउ सिमी(लोकल),के.जी.,20.0,30.0,25.0
12369,2026-05-01,घिउ सिमी(हाइब्रीड),केजी,30.0,40.0,35.0
12370,2026-05-01,घिरौला,के.जी.,30.0,40.0,35.0
12371,2026-05-01,चमसूरको साग,के.जी.,60.0,70.0,65.0
12372,2026-05-01,चिचिण्डो,के.जी.,20.0,30.0,25.0
12373,2026-05-01,चुकुन्दर,के.जी.,50.0,60.0,55.0
12374,2026-05-01,च्याउ(कन्य),के.जी.,180.0,200.0,190.0
12375,2026-05-01,च्याउ(डल्ले),के जी,380.0,420.0,400.0
12376,2026-05-01,जिरीको साग,के.जी.,70.0,80.0,75.0
12377,2026-05-01,टाटे सिमी,के.जी.,100.0,120.0,110.0
12378,2026-05-01,तरबुजा(हरियो),के.जी.,35.0,45.0,40.0
12379,2026-05-01,तरुल,के.जी.,70.0,90.0,80.0
12380,2026-05-01,ताजा माछा(छडी),के जी,280.0,300.0,290.0
12381,2026-05-01,ताजा माछा(बचुवा),के जी,300.0,310.0,305.0
12382,2026-05-01,ताजा माछा(रहु),के जी,320.0,340.0,330.0
12383,2026-05-01,तामा,के.जी.,130.0,150.0,140.0
12384,2026-05-01,तितो करेला,के.जी.,20.0,40.0,27.14
12385,2026-05-01,तोफु,के.जी.,130.0,150.0,140.0
12386,2026-05-01,तोरीको साग,के.जी.,20.0,30.0,25.0
12387,2026-05-01,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
12388,2026-05-01,न्यूरो,के.जी.,80.0,100.0,90.0
12389,2026-05-01,परवर(तराई),केजी,60.0,70.0,65.0
12390,2026-05-01,परवर(लोकल),के.जी.,70.0,80.0,75.0
12391,2026-05-01,पार्सले,के.जी.,300.0,320.0,310.0
12392,2026-05-01,पालूगो साग,के.जी.,70.0,80.0,75.0
12393,2026-05-01,पिंडालू,के.जी.,40.0,50.0,45.0
12394,2026-05-01,पुदीना,के.जी.,100.0,110.0,105.0
12395,2026-05-01,प्याज सुकेको (भारतीय),के.जी.,37.0,40.0,38.38
12396,2026-05-01,प्याज हरियो,के.जी.,80.0,100.0,90.0
12397,2026-05-01,फर्सी पाकेको,के.जी.,50.0,55.0,52.5
12398,2026-05-01,फर्सी हरियो(लाम्चो),के.जी.,20.0,30.0,26.25
12399,2026-05-01,बन्दा(तराई),केजी,20.0,30.0,25.0
12400,2026-05-01,बन्दा(लोकल),के.जी.,25.0,35.0,30.0
12401,2026-05-01,बोडी(तने),के.जी.,60.0,80.0,70.0
12402,2026-05-01,ब्रोकाउली,के.जी.,40.0,70.0,55.0
12403,2026-05-01,भटमासकोशा,के.जी.,150.0,180.0,165.0
12404,2026-05-01,भन्टा डल्लो,के.जी.,40.0,50.0,45.0
12405,2026-05-01,भन्टा लाम्चो,के.जी.,30.0,40.0,35.0
12406,2026-05-01,भिण्डी,के.जी.,45.0,60.0,52.5
12407,2026-05-01,भुई कटहर,प्रति गोटा,230.0,250.0,240.0
12408,2026-05-01,भेडे खु्र्सानी,के.जी.,50.0,70.0,57.5
12409,2026-05-01,मटरकोशा,के.जी.,40.0,50.0,45.0
12410,2026-05-01,मेथीको साग,के.जी.,60.0,70.0,65.0
12411,2026-05-01,मेवा(नेपाली),के.जी.,70.0,80.0,75.0
12412,2026-05-01,मेवा(भारतीय),केजी,80.0,90.0,85.0
12413,2026-05-01,राजा च्याउ,के.जी.,300.0,320.0,310.0
12414,2026-05-01,रातो बन्दा,के.जी.,40.0,50.0,45.0
12415,2026-05-01,रायो साग,के.जी.,40.0,50.0,45.0
